Date,AAPL,AMZN,GOOG,JPM,META,MSFT,NVDA,TSLA,UNH,XOM
2013-02-26,0.00050644437,0.01254958,-0.00053495954,0.0048356373,0.010823391,0.005885356,-0.0011961865,0.04338105,0.0021690251,0.0016594396
2013-02-27,-0.00206056,-0.0014308253,0.0002392095,0.006213054,0.016932923,0.0040648985,0.006404292,0.016896822,0.0025413556,0.001305014
2013-02-28,0.0033609627,0.0093169315,0.00067202136,0.001600306,0.0059020882,0.0055970387,0.004638521,0.010556332,0.00072947284,0.0062849945
2013-03-01,-0.0049815658,0.017249433,0.0033340317,0.0057998016,0.02410328,0.0033962622,0.0067457305,0.025856923,0.009900048,0.004919585
2013-03-04,-0.013002923,0.00783168,0.002650532,-0.0011154605,0.01769917,0.0027337964,0.0068759574,-0.0017994519,0.0036492166,0.0044900198
2013-03-05,0.0093907025,0.013716263,0.011194897,0.006538378,0.011787897,0.013481885,0.0075755725,0.009941619,0.005081637,0.012939141
2013-03-06,0.011770919,0.0048832865,-0.002893706,0.0033757826,0.009843063,0.003945866,0.0030914252,0.0013500149,0.004042424,0.004582997
2013-03-07,0.01165235,0.012405066,0.00020068418,0.0052186507,0.006640083,0.005923353,0.0017293557,0.0010550024,0.005751061,0.00064357463
2013-03-08,0.0018078818,0.0028963725,-0.001364849,-0.0015618801,0.007732182,0.003576439,-0.0036964212,-0.019351508,0.010593139,0.0077083777
2013-03-11,-0.00057719275,0.012683392,-0.00315115,-0.0016859458,0.0063244672,0.0038233842,-0.000299779,-0.008393798,0.010174693,0.0073851016
2013-03-12,0.0008877519,0.001607948,-0.0010297942,-0.0040059816,0.0082282135,0.0035617736,-0.006129681,-0.005008059,0.0045827427,0.0061465506
2013-03-13,0.008183346,0.0120944455,0.00031196326,-0.0027098171,-0.0021512904,0.004682575,0.0009232983,0.0008710852,-0.0049446994,0.00559659
2013-03-14,0.007743838,0.0066476017,-0.0015900333,0.0006953876,-0.0076863547,0.004195339,-0.0007196557,-0.012100749,-0.0019113458,0.0052503454
2013-03-15,0.011375915,0.009120127,0.0043356493,0.0015549411,0.0012637891,0.005078531,0.0048220456,-0.010706441,0.0022300766,0.005506833
2013-03-18,0.0032088081,-0.0016742954,0.010357827,0.0025820306,0.0043344763,0.0037164728,0.0062499214,-0.002440453,-0.0057037356,0.008154984
2013-03-19,-0.0016332084,0.00019001894,0.0067151035,0.011554811,0.0002892646,0.0059814653,0.0091688335,0.015625179,-0.0036375243,0.010567468
2013-03-20,0.0028061531,0.011592034,0.010533901,0.011046124,-0.005458564,0.00024771504,0.003663958,-0.010591016,0.0017815034,0.012309713
2013-03-21,0.0030343723,0.0073983464,0.010287085,0.006791509,0.007492844,0.009436531,0.007590889,0.017539363,0.00016895146,0.016466968
2013-03-22,-0.00183898,0.00869087,0.007177422,0.010490106,0.010623712,0.0038497997,0.0078101074,0.012274871,-0.0016341335,0.003782349
2013-03-25,0.0013877855,0.0159144,0.010905603,0.0153838005,-0.0089108255,0.005768939,0.010336378,0.010005554,0.00016680162,0.0089516705
2013-03-26,0.004204563,0.012390117,0.009877052,0.013869828,0.0052592405,0.011214105,0.0060206335,0.008123615,0.0012467487,0.00753762
2013-03-27,0.014480118,0.010296186,0.008025352,0.009197114,0.0068757064,0.0045490772,0.00038580666,0.008910613,-0.0005438371,0.006009683
2013-03-28,0.013409985,0.012000783,0.012329381,0.009953538,-0.0033019648,0.011192255,0.0031068209,0.0082468735,-0.0017409666,0.005046571
2013-03-29,0.015812702,0.0055128997,0.009881276,0.0072450526,0.0013700073,0.0033513736,-0.00021087535,-0.004107184,-0.001576927,-0.00032563286
2013-04-01,0.0065661934,-0.0028810482,0.005465406,0.007468947,0.002356554,0.0005331475,0.0042868922,0.010572687,-0.0013626921,0.0008825107
2013-04-02,-0.00015426613,0.007635315,-0.004141802,0.0005880531,-0.0026802514,-0.0061893677,-0.0050389473,-0.006526637,0.00062897196,0.00031380914
2013-04-03,0.015151896,0.0038389307,0.002254826,0.008375367,0.00034010503,0.0061550057,0.005009175,-0.0152038485,-0.0005804759,0.005595092
2013-04-04,-0.0001238829,-0.0024446773,0.0018615547,0.0007268697,-0.017902426,0.00013169902,0.009569254,-0.0031024609,-0.0046642567,0.0023173774
